# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    3.640000000    4.974115155    4.974527512    5.070101137
    3.650000000    4.968678641    4.969088951    5.064417826
    3.660000000    4.963248122    4.963656401    5.058740916
    3.670000000    4.957823613    4.958229877    5.053070425
    3.680000000    4.952405131    4.952809394    5.047406369
    3.690000000    4.946992691    4.947394968    5.041748766
    3.700000000    4.941586307    4.941986613    5.036097633
    3.710000000    4.936185994    4.936584345    5.030452986
    3.720000000    4.930791768    4.931188177    5.024814841
    3.730000000    4.925403642    4.925798124    5.019183216
    3.740000000    4.920021630    4.920414200    5.013558124
    3.750000000    4.914645747    4.915036418    5.007939583
    3.760000000    4.909276006    4.909664792    5.002327608
    3.770000000    4.903912420    4.904299336    4.996722212
    3.780000000    4.898555003    4.898940062    4.991123412
    3.790000000    4.893203768    4.893586984    4.985531222
    3.800000000    4.887858728    4.888240114    4.979945655
    3.810000000    4.882519895    4.882899464    4.974366727
    3.820000000    4.877187281    4.877565047    4.968794451
    3.830000000    4.871860899    4.872236875    4.963228841
    3.840000000    4.866540761    4.866914960    4.957669909
    3.850000000    4.861226878    4.861599313    4.952117670
    3.860000000    4.855919262    4.856289946    4.946572135
    3.870000000    4.850617925    4.850986870    4.941033319
    3.880000000    4.845322877    4.845690096    4.935501232
    3.890000000    4.840034129    4.840399634    4.929975888
    3.900000000    4.834751693    4.835115496    4.924457299
    3.910000000    4.829475579    4.829837693    4.918945476
    3.920000000    4.824205796    4.824566233    4.913440431
    3.930000000    4.818942356    4.819301128    4.907942175
    3.940000000    4.813685269    4.814042387    4.902450719
    3.950000000    4.808434544    4.808790020    4.896966075
    3.960000000    4.803190190    4.803544036    4.891488253
    3.970000000    4.797952218    4.798304445    4.886017264
    3.980000000    4.792720636    4.793071256    4.880553118
    3.990000000    4.787495455    4.787844478    4.875095825
    4.000000000    4.782276681    4.782624120    4.869645396
    4.010000000    4.777064325    4.777410190    4.864201839
    4.020000000    4.771858395    4.772202697    4.858765165
    4.030000000    4.766658899    4.767001649    4.853335382
    4.040000000    4.761465845    4.761807054    4.847912501
    4.050000000    4.756279243    4.756618921    4.842496530
    4.060000000    4.751099098    4.751437257    4.837087477
    4.070000000    4.745925420    4.746262069    4.831685352
    4.080000000    4.740758215    4.741093365    4.826290162
    4.090000000    4.735597492    4.735931153    4.820901917
    4.100000000    4.730443257    4.730775440    4.815520624
    4.110000000    4.725295517    4.725626232    4.810146291
    4.120000000    4.720154280    4.720483536    4.804778925
    4.130000000    4.715019552    4.715347360    4.799418535
    4.140000000    4.709891339    4.710217709    4.794065127
    4.150000000    4.704769649    4.705094590    4.788718709
    4.160000000    4.699654488    4.699978009    4.783379288
    4.170000000    4.694545861    4.694867973    4.778046870
    4.180000000    4.689443774    4.689764486    4.772721463
    4.190000000    4.684348234    4.684667556    4.767403073
    4.200000000    4.679259247    4.679577187    4.762091705
    4.210000000    4.674176817    4.674493386    4.756787367
    4.220000000    4.669100951    4.669416156    4.751490064
    4.230000000    4.664031653    4.664345505    4.746199803
    4.240000000    4.658968929    4.659281436    4.740916588
    4.250000000    4.653912783    4.654223955    4.735640425
    4.260000000    4.648863221    4.649173066    4.730371321
    4.270000000    4.643820248    4.644128774    4.725109279
    4.280000000    4.638783867    4.639091084    4.719854305
    4.290000000    4.633754083    4.634060000    4.714606405
    4.300000000    4.628730902    4.629035526    4.709365582
    4.310000000    4.623714326    4.624017666    4.704131842
    4.320000000    4.618704360    4.619006425    4.698905188
    4.330000000    4.613701008    4.614001806    4.693685626
    4.340000000    4.608704273    4.609003813    4.688473159
    4.350000000    4.603714160    4.604012449    4.683267792
    4.360000000    4.598730672    4.599027719    4.678069528
    4.370000000    4.593753813    4.594049625    4.672878371
    4.380000000    4.588783585    4.589078170    4.667694325
    4.390000000    4.583819992    4.584113359    4.662517393
    4.400000000    4.578863036    4.579155193    4.657347579
    4.410000000    4.573912722    4.574203676    4.652184885
    4.420000000    4.568969052    4.569258810    4.647029316
    4.430000000    4.564032027    4.564320599    4.641880873
    4.440000000    4.559101652    4.559389044    4.636739560
    4.450000000    4.554177929    4.554464148    4.631605379
    4.460000000    4.549260859    4.549545913    4.626478333
    4.470000000    4.544350446    4.544634342    4.621358425
    4.480000000    4.539446690    4.539729437    4.616245656
    4.490000000    4.534549595    4.534831199    4.611140029
    4.500000000    4.529659163    4.529939631    4.606041546
    4.510000000    4.524775394    4.525054734    4.600950209
    4.520000000    4.519898291    4.520176509    4.595866019
    4.530000000    4.515027856    4.515304959    4.590788979
    4.540000000    4.510164089    4.510440085    4.585719090
    4.550000000    4.505306992    4.505581888    4.580656353
    4.560000000    4.500456567    4.500730370    4.575600769
    4.570000000    4.495612815    4.495885530    4.570552341
    4.580000000    4.490775737    4.491047372    4.565511068
    4.590000000    4.485945333    4.486215895    4.560476953
    4.600000000    4.481121605    4.481391100    4.555449995
    4.610000000    4.476304553    4.476572988    4.550430197
    4.620000000    4.471494178    4.471761560    4.545417557
    4.630000000    4.466690481    4.466956816    4.540412077
    4.640000000    4.461893462    4.462158756    4.535413758
    4.650000000    4.457103122    4.457367381    4.530422599
    4.660000000    4.452319461    4.452582692    4.525438601
    4.670000000    4.447542478    4.447804688    4.520461764
    4.680000000    4.442772175    4.443033369    4.515492088
    4.690000000    4.438008551    4.438268735    4.510529572
    4.700000000    4.433251606    4.433510787    4.505574218
    4.710000000    4.428501340    4.428759524    4.500626023
    4.720000000    4.423757752    4.424014945    4.495684989
    4.730000000    4.419020843    4.419277051    4.490751114
    4.740000000    4.414290612    4.414545840    4.485824398
    4.750000000    4.409567058    4.409821313    4.480904841
