# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.060000000    2.089276490    2.201289343    1.367513057
    2.070000000    2.180277022    2.313807497    1.496769833
    2.080000000    2.256015026    2.400861143    1.657829669
    2.090000000    2.283517406    2.430013805    1.849366886
    2.100000000    2.243823248    2.398346011    2.065566878
    2.110000000    2.143646944    2.331797290    2.284922215
    2.120000000    2.008126340    2.259515078    2.461405222
    2.130000000    1.864611615    2.193664510    2.540245250
    2.140000000    1.730747237    2.128749573    2.498990090
    2.150000000    1.613656094    2.052930654    2.370126648
    2.160000000    1.514846678    1.958131390    2.215168284
    2.170000000    1.435334945    1.846513853    2.084463872
    2.180000000    1.378824422    1.733076471    1.999574906
    2.190000000    1.350718833    1.638747427    1.954885348
    2.200000000    1.355255241    1.579996534    1.926098766
    2.210000000    1.394570357    1.565008692    1.885756346
    2.220000000    1.469131001    1.595050515    1.823547236
    2.230000000    1.576583784    1.665086374    1.753484234
    2.240000000    1.708460255    1.761924908    1.700572897
    2.250000000    1.849266520    1.864502343    1.685448738
    2.260000000    1.984297567    1.953564560    1.720044709
    2.270000000    2.111910371    2.026743280    1.809598150
    2.280000000    2.242183349    2.099399523    1.953573824
    2.290000000    2.377797143    2.185950426    2.142938863
    2.300000000    2.499302609    2.282501359    2.356421250
    2.310000000    2.575362419    2.367568635    2.563282703
    2.320000000    2.591295368    2.417861260    2.736270164
    2.330000000    2.562306126    2.422282319    2.861534930
    2.340000000    2.515930751    2.382830182    2.931347652
    2.350000000    2.469944719    2.309128337    2.932647885
    2.360000000    2.429560128    2.216841143    2.855405575
    2.370000000    2.398003177    2.126753912    2.711723663
    2.380000000    2.380966093    2.057229306    2.531869937
    2.390000000    2.379821142    2.015686437    2.343355604
    2.400000000    2.387090188    1.998507644    2.164521096
    2.410000000    2.392070184    1.999153434    2.010415816
    2.420000000    2.390258432    2.015563389    1.893865523
    2.430000000    2.386262942    2.048819627    1.821724143
    2.440000000    2.384897724    2.095374786    1.792857651
    2.450000000    2.379507252    2.143856828    1.799640496
    2.460000000    2.355661235    2.184026579    1.832619604
    2.470000000    2.310155256    2.219080202    1.887262637
    2.480000000    2.260103349    2.264177221    1.968361292
    2.490000000    2.229013585    2.330736115    2.086312432
    2.500000000    2.229238408    2.413795323    2.246456556
    2.510000000    2.259239763    2.495869922    2.438907254
    2.520000000    2.311282002    2.562604948    2.635528976
    2.530000000    2.374578710    2.610089068    2.798727404
