 &plot nbnd=  35, nks=    71 /
   -3.886   -3.297    3.739    7.258    8.450    8.450    9.033    9.033   12.479   13.454
   17.758   18.306   19.133   19.133   20.105   20.105   24.386   25.842   25.842   26.398
   28.040   28.040   29.883   30.997   31.050
            0.000000  0.000000  0.214667
   -6.179   -5.801   -4.181   -4.181   -4.155   -4.155   -4.062   -3.931   -3.931   -3.891
   -3.891   -3.452    4.138    6.812    8.515    8.515    8.965    8.965   12.748   13.466
   17.651   18.035   19.200   19.200   19.943   19.943   24.588   26.138   26.201   26.201
   28.129   28.129   30.638   30.884   30.902
            0.000000  0.000000  0.245333
   -6.107   -5.848   -4.178   -4.178   -4.160   -4.160   -4.003   -3.924   -3.924   -3.897
   -3.897   -3.597    4.560    6.358    8.585    8.585    8.892    8.892   12.981   13.452
   17.573   17.815   19.285   19.285   19.787   19.787   24.812   25.864   26.589   26.589
   28.029   28.029   30.961   30.962   31.341
            0.000000  0.000000  0.276000
   -6.035   -5.903   -4.174   -4.174   -4.165   -4.165   -3.928   -3.917   -3.917   -3.903
   -3.903   -3.725    4.998    5.902    8.660    8.660    8.815    8.815   13.171   13.404
