# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    4.020000000    4.773223391    4.773223076    4.859950386
    4.030000000    4.768022424    4.768022103    4.854520652
    4.040000000    4.762827909    4.762827582    4.849097817
    4.050000000    4.757639854    4.757639520    4.843681891
    4.060000000    4.752458266    4.752457926    4.838272883
    4.070000000    4.747283154    4.747282808    4.832870800
    4.080000000    4.742114524    4.742114172    4.827475652
    4.090000000    4.736952384    4.736952026    4.822087446
    4.100000000    4.731796741    4.731796378    4.816706191
    4.110000000    4.726647603    4.726647233    4.811331895
    4.120000000    4.721504975    4.721504600    4.805964565
    4.130000000    4.716368865    4.716368484    4.800604209
    4.140000000    4.711239279    4.711238893    4.795250834
    4.150000000    4.706116224    4.706115832    4.789904447
    4.160000000    4.700999706    4.700999308    4.784565056
    4.170000000    4.695889730    4.695889327    4.779232667
    4.180000000    4.690786304    4.690785895    4.773907287
    4.190000000    4.685689431    4.685689017    4.768588922
    4.200000000    4.680599120    4.680598700    4.763277579
    4.210000000    4.675515373    4.675514948    4.757973264
    4.220000000    4.670438198    4.670437767    4.752675982
    4.230000000    4.665367599    4.665367163    4.747385741
    4.240000000    4.660303582    4.660303140    4.742102545
    4.250000000    4.655246150    4.655245703    4.736826400
    4.260000000    4.650195310    4.650194858    4.731557311
    4.270000000    4.645151065    4.645150608    4.726295285
    4.280000000    4.640113421    4.640112959    4.721040324
    4.290000000    4.635082381    4.635081914    4.715792436
    4.300000000    4.630057950    4.630057478    4.710551624
    4.310000000    4.625040133    4.625039655    4.705317893
    4.320000000    4.620028932    4.620028449    4.700091247
    4.330000000    4.615024352    4.615023864    4.694871691
    4.340000000    4.610026396    4.610025904    4.689659230
    4.350000000    4.605035069    4.605034572    4.684453866
    4.360000000    4.600050374    4.600049872    4.679255605
    4.370000000    4.595072314    4.595071806    4.674064449
    4.380000000    4.590100892    4.590100380    4.668880403
    4.390000000    4.585136111    4.585135594    4.663703469
    4.400000000    4.580177975    4.580177454    4.658533652
    4.410000000    4.575226487    4.575225960    4.653370955
    4.420000000    4.570281648    4.570281117    4.648215380
    4.430000000    4.565343463    4.565342927    4.643066930
    4.440000000    4.560411932    4.560411392    4.637925609
    4.450000000    4.555487060    4.555486515    4.632791419
    4.460000000    4.550568847    4.550568297    4.627664362
    4.470000000    4.545657297    4.545656743    4.622544442
    4.480000000    4.540752411    4.540751852    4.617431659
    4.490000000    4.535854191    4.535853628    4.612326018
    4.500000000    4.530962639    4.530962072    4.607227519
    4.510000000    4.526077758    4.526077186    4.602136164
    4.520000000    4.521199548    4.521198971    4.597051956
    4.530000000    4.516328011    4.516327430    4.591974896
    4.540000000    4.511463148    4.511462563    4.586904985
    4.550000000    4.506604962    4.506604373    4.581842225
    4.560000000    4.501753452    4.501752859    4.576786618
    4.570000000    4.496908621    4.496908023    4.571738165
    4.580000000    4.492070469    4.492069867    4.566696866
    4.590000000    4.487238998    4.487238391    4.561662723
    4.600000000    4.482414207    4.482413597    4.556635736
    4.610000000    4.477596098    4.477595483    4.551615907
    4.620000000    4.472784671    4.472784053    4.546603236
    4.630000000    4.467979928    4.467979305    4.541597723
    4.640000000    4.463181867    4.463181241    4.536599370
    4.650000000    4.458390491    4.458389860    4.531608176
    4.660000000    4.453605798    4.453605163    4.526624141
    4.670000000    4.448827789    4.448827150    4.521647266
    4.680000000    4.444056465    4.444055822    4.516677551
    4.690000000    4.439291824    4.439291178    4.511714995
    4.700000000    4.434533868    4.434533217    4.506759599
    4.710000000    4.429782595    4.429781941    4.501811361
    4.720000000    4.425038006    4.425037348    4.496870283
    4.730000000    4.420300100    4.420299438    4.491936363
    4.740000000    4.415568876    4.415568210    4.487009600
    4.750000000    4.410844335    4.410843665    4.482089995
    4.760000000    4.406126475    4.406125801    4.477177545
    4.770000000    4.401415295    4.401414618    4.472272251
    4.780000000    4.396710796    4.396710115    4.467374111
    4.790000000    4.392012975    4.392012291    4.462483124
    4.800000000    4.387321832    4.387321145    4.457599289
    4.810000000    4.382637367    4.382636675    4.452722605
    4.820000000    4.377959577    4.377958882    4.447853071
    4.830000000    4.373288461    4.373287763    4.442990684
    4.840000000    4.368624019    4.368623317    4.438135444
    4.850000000    4.363966249    4.363965543    4.433287349
    4.860000000    4.359315149    4.359314440    4.428446397
    4.870000000    4.354670718    4.354670005    4.423612586
    4.880000000    4.350032954    4.350032238    4.418785915
    4.890000000    4.345401856    4.345401136    4.413966381
    4.900000000    4.340777421    4.340776698    4.409153983
    4.910000000    4.336159649    4.336158922    4.404348718
    4.920000000    4.331548536    4.331547806    4.399550584
    4.930000000    4.326944081    4.326943349    4.394759578
    4.940000000    4.322346283    4.322345547    4.389975699
    4.950000000    4.317755138    4.317754399    4.385198944
    4.960000000    4.313170645    4.313169902    4.380429311
    4.970000000    4.308592801    4.308592055    4.375666796
    4.980000000    4.304021605    4.304020856    4.370911397
    4.990000000    4.299457053    4.299456300    4.366163111
    5.000000000    4.294899143    4.294898387    4.361421936
    5.010000000    4.290347873    4.290347114    4.356687868
    5.020000000    4.285803239    4.285802477    4.351960905
    5.030000000    4.281265240    4.281264475    4.347241043
    5.040000000    4.276733873    4.276733105    4.342528279
    5.050000000    4.272209134    4.272208363    4.337822610
    5.060000000    4.267691021    4.267690247    4.333124033
