# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.800000000    2.321354530    2.649935200    2.602107063
    3.810000000    2.415553433    2.702319542    2.689043296
    3.820000000    2.541721608    2.753997953    2.760358007
    3.830000000    2.688720927    2.809409843    2.782947241
    3.840000000    2.836292654    2.862259782    2.746862607
    3.850000000    2.961321744    2.893584184    2.665139721
    3.860000000    3.051142556    2.887998098    2.562202012
    3.870000000    3.108206241    2.848840651    2.465493009
    3.880000000    3.141503481    2.793133672    2.399208004
    3.890000000    3.159305170    2.737502750    2.378644530
    3.900000000    3.171070469    2.694073863    2.407382512
    3.910000000    3.186500173    2.672369551    2.478421506
    3.920000000    3.207170439    2.677414770    2.580478252
    3.930000000    3.226560199    2.709542884    2.707544711
    3.940000000    3.243075066    2.770356624    2.861565630
    3.950000000    3.266406756    2.865795709    3.042405934
    3.960000000    3.304352914    2.998678804    3.236146051
    3.970000000    3.345621301    3.157120387    3.417566160
    3.980000000    3.361530440    3.310999664    3.568312948
    3.990000000    3.326436960    3.421541621    3.691008158
    4.000000000    3.237554831    3.460842388    3.806190475
    4.010000000    3.118817584    3.429967684    3.939624587
    4.020000000    3.007127564    3.360548052    4.104051771
    4.030000000    2.932518175    3.296849618    4.284421751
    4.040000000    2.904615018    3.270954029    4.442052048
    4.050000000    2.910067162    3.287772125    4.533084491
    4.060000000    2.922368518    3.327030188    4.527051106
    4.070000000    2.919900165    3.357350689    4.422468776
    4.080000000    2.898315303    3.353831832    4.249489753
    4.090000000    2.869633993    3.313404862    4.055638723
    4.100000000    2.852439381    3.256709487    3.886699301
    4.110000000    2.857177816    3.208500141    3.768092998
    4.120000000    2.875733592    3.176374075    3.695735571
    4.130000000    2.887842751    3.152145923    3.646457558
    4.140000000    2.882885788    3.132822961    3.598660521
    4.150000000    2.874196956    3.134559564    3.541031962
    4.160000000    2.888169490    3.182813294    3.470279676
    4.170000000    2.942944640    3.292566565    3.395587079
    4.180000000    3.039145103    3.457027533    3.340041343
    4.190000000    3.164226906    3.648607320    3.326294353
    4.200000000    3.299114443    3.830292765    3.362528259
    4.210000000    3.421706245    3.972084912    3.440483940
    4.220000000    3.512040909    4.061169829    3.537861550
    4.230000000    3.560105358    4.098553879    3.621152700
    4.240000000    3.569020567    4.089061838    3.656184627
    4.250000000    3.550801059    4.037348533    3.627179870
    4.260000000    3.517134153    3.947109994    3.545864154
    4.270000000    3.471136800    3.817762964    3.438928109
    4.280000000    3.408349999    3.648630324    3.332609268
